YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,AIRLINE_NAME,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,ORIGIN_NAME,ORIGIN_CITY,ORIGIN_STATE,DESTINATION_AIRPORT,DESTINATION_NAME,DESTINATION_CITY,DESTINATION_STATE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY
2015,1,9,5,WN,Southwest Airlines Co.,1988,N613SW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1040,1040,0,255,1245,1244,-1
2015,1,9,5,US,US Airways Inc.,531,N814AW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,1050,1052,2,601,1144,1131,-13
2015,1,9,5,WN,Southwest Airlines Co.,675,N656SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1100,1056,-4,255,1110,1054,-16
2015,1,9,5,WN,Southwest Airlines Co.,2346,N756SA,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1100,1100,0,345,1210,1209,-1
2015,1,9,5,OO,Skywest Airlines Inc.,2702,N886AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,1100,1105,5,160,1200,1157,-3
2015,1,9,5,US,US Airways Inc.,561,N573UW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1110,1103,-7,255,1124,1115,-9
2015,1,9,5,OO,Skywest Airlines Inc.,2698,N944SW,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1130,1130,0,119,1218,1215,-3
2015,1,9,5,OO,Skywest Airlines Inc.,2740,N907SW,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1130,1129,-1,160,1222,1211,-11
2015,1,9,5,OO,Skywest Airlines Inc.,2703,N944SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1135,1246,71,119,1228,1334,66
2015,1,9,5,US,US Airways Inc.,1836,N564UW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1135,1132,-3,255,1151,1143,-8
2015,1,9,5,US,US Airways Inc.,604,N602AW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1145,1147,2,255,1353,1351,-2
2015,1,9,5,WN,Southwest Airlines Co.,866,N948WN,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1200,1159,-1,255,1210,1158,-12
2015,1,9,5,WN,Southwest Airlines Co.,184,N8605E,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,1200,1201,1,601,1300,1243,-17
2015,1,9,5,WN,Southwest Airlines Co.,205,N287WN,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1215,1212,-3,365,1230,1224,-6
2015,1,9,5,WN,Southwest Airlines Co.,3138,N760SW,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1225,1226,1,345,1340,1340,0
2015,1,9,5,US,US Airways Inc.,420,N814AW,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1225,1221,-4,601,1506,1502,-4
2015,1,9,5,US,US Airways Inc.,1854,N573UW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1240,1235,-5,255,1449,1437,-12
2015,1,9,5,OO,Skywest Airlines Inc.,2705,N944SW,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1255,1345,50,119,1341,1425,44
2015,1,9,5,OO,Skywest Airlines Inc.,2711,N886AS,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1255,1247,-8,160,1350,1338,-12
2015,1,9,5,WN,Southwest Airlines Co.,2784,N932WN,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1255,1249,-6,345,1415,1412,-3
2015,1,9,5,WN,Southwest Airlines Co.,1070,N486WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1320,1319,-1,255,1530,1530,0
2015,1,9,5,WN,Southwest Airlines Co.,411,N941WN,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1330,1327,-3,345,1445,1434,-11
2015,1,9,5,WN,Southwest Airlines Co.,380,N639SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1335,1340,5,255,1340,1339,-1
2015,1,9,5,WN,Southwest Airlines Co.,1157,N7745A,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,1335,1335,0,365,1550,1546,-4
2015,1,9,5,WN,Southwest Airlines Co.,152,N419WN,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1350,1404,14,345,1510,1518,8
2015,1,9,5,OO,Skywest Airlines Inc.,2711,N889AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1435,1428,-7,119,1521,1517,-4
2015,1,9,5,OO,Skywest Airlines Inc.,2700,N944SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,1445,1453,8,160,1539,1553,14
2015,1,9,5,OO,Skywest Airlines Inc.,2742,N885AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,1455,1513,18,110,1542,1556,14
2015,1,9,5,US,US Airways Inc.,1826,N554UW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1459,1455,-4,255,1508,1509,1
2015,1,9,5,WN,Southwest Airlines Co.,377,N8632A,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1505,1502,-3,365,1525,1510,-15
2015,1,9,5,WN,Southwest Airlines Co.,4279,N419WN,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1540,1547,7,345,1650,1659,9
2015,1,9,5,WN,Southwest Airlines Co.,4626,N425LV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1545,1544,-1,255,1545,1544,-1
2015,1,9,5,WN,Southwest Airlines Co.,1115,N7718B,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,1545,1613,28,365,1755,1826,31
2015,1,9,5,WN,Southwest Airlines Co.,544,N8613K,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1550,1550,0,255,1800,1748,-12
2015,1,9,5,OO,Skywest Airlines Inc.,2712,N889AS,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1600,1552,-8,119,1645,1632,-13
2015,1,9,5,OO,Skywest Airlines Inc.,2728,N944SW,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1605,1618,13,160,1658,1713,15
2015,1,9,5,OO,Skywest Airlines Inc.,2680,N506CA,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1610,1601,-9,119,1657,1655,-2
2015,1,9,5,WN,Southwest Airlines Co.,1837,N7707C,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1620,1633,13,601,1905,1915,10
2015,1,9,5,OO,Skywest Airlines Inc.,2748,N885AS,TUS,Tucson International Airport,Tucson,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1620,1615,-5,110,1709,1705,-4
2015,1,9,5,WN,Southwest Airlines Co.,4626,N425LV,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1620,1637,17,345,1740,1746,6
2015,1,9,5,US,US Airways Inc.,2027,N554UW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1635,1629,-6,255,1846,1832,-14
2015,1,9,5,WN,Southwest Airlines Co.,4279,N419WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1725,1738,13,255,1935,1954,19
2015,1,9,5,WN,Southwest Airlines Co.,4101,N782SA,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1730,1729,-1,345,1850,1840,-10
2015,1,9,5,OO,Skywest Airlines Inc.,2708,N889AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,1740,1738,-2,160,1831,1832,1
2015,1,9,5,WN,Southwest Airlines Co.,2059,N357SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1745,1758,13,255,1750,1754,4
2015,1,9,5,OO,Skywest Airlines Inc.,2689,N897SK,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,1745,1755,10,110,1830,1846,16
2015,1,9,5,US,US Airways Inc.,636,N912UY,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1750,1751,1,255,1756,1753,-3
2015,1,9,5,US,US Airways Inc.,523,N763US,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,1750,1834,44,601,1841,1910,29
2015,1,9,5,OO,Skywest Airlines Inc.,2685,N506CA,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1755,1742,-13,119,1846,1838,-8
2015,1,9,5,WN,Southwest Airlines Co.,3917,N458WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1810,1806,-4,255,2025,2008,-17
2015,1,9,5,WN,Southwest Airlines Co.,2875,N425LV,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1815,1819,4,345,1925,1931,6
2015,1,9,5,WN,Southwest Airlines Co.,576,N418WN,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1820,1820,0,255,1820,1819,-1
2015,1,9,5,WN,Southwest Airlines Co.,1225,N8650F,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1900,1858,-2,255,2110,2103,-7
2015,1,9,5,OO,Skywest Airlines Inc.,2706,N889AS,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1900,1854,-6,160,2005,2009,4
2015,1,9,5,OO,Skywest Airlines Inc.,2694,N897SK,TUS,Tucson International Airport,Tucson,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1910,1918,8,110,2011,2016,5
2015,1,9,5,WN,Southwest Airlines Co.,677,N782SA,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1920,1913,-7,345,2030,2026,-4
2015,1,9,5,WN,Southwest Airlines Co.,1066,N797MX,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1935,1936,1,345,2055,2042,-13
2015,1,9,5,WN,Southwest Airlines Co.,1137,N422WN,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1945,1938,-7,365,2005,1946,-19
2015,1,9,5,US,US Airways Inc.,572,N587UW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1950,1944,-6,255,2000,1953,-7
2015,1,9,5,WN,Southwest Airlines Co.,42,N602SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,2010,2010,0,255,2010,2008,-2
2015,1,9,5,WN,Southwest Airlines Co.,289,N758SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,2050,2046,-4,601,2140,2118,-22
2015,1,9,5,WN,Southwest Airlines Co.,572,N685SW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,2055,2124,29,255,2300,2321,21
2015,1,9,5,WN,Southwest Airlines Co.,44,N737JW,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,2055,2050,-5,345,2215,2202,-13
2015,1,9,5,OO,Skywest Airlines Inc.,2684,N889AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,2057,2051,-6,119,2141,2145,4
2015,1,9,5,WN,Southwest Airlines Co.,419,N247WN,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,2100,2100,0,365,2310,2310,0
2015,1,9,5,US,US Airways Inc.,528,N742PS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,2110,2109,-1,601,2204,2152,-12
2015,1,9,5,US,US Airways Inc.,608,N557UW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,2115,2123,8,255,2125,2128,3
2015,1,9,5,WN,Southwest Airlines Co.,2498,N797MX,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,2125,2115,-10,345,2235,2220,-15
2015,1,9,5,OO,Skywest Airlines Inc.,2687,N468CA,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,2240,2236,-4,160,2330,2324,-6
2015,1,10,6,US,US Airways Inc.,590,N742PS,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,615,633,18,601,903,916,13
2015,1,10,6,US,US Airways Inc.,620,N587UW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,635,632,-3,255,845,836,-9
2015,1,10,6,WN,Southwest Airlines Co.,4444,N411WN,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,725,722,-3,365,740,728,-12
2015,1,10,6,WN,Southwest Airlines Co.,2644,N453WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,725,720,-5,255,930,925,-5
2015,1,10,6,WN,Southwest Airlines Co.,3623,N8634A,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,730,725,-5,345,855,904,9
2015,1,10,6,WN,Southwest Airlines Co.,2560,N229WN,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,735,730,-5,255,735,727,-8
2015,1,10,6,WN,Southwest Airlines Co.,3338,N923WN,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,745,740,-5,345,905,854,-11
2015,1,10,6,OO,Skywest Airlines Inc.,2720,N889AS,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,800,800,0,119,857,851,-6
2015,1,10,6,OO,Skywest Airlines Inc.,2726,N468CA,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,800,756,-4,160,851,842,-9
2015,1,10,6,US,US Airways Inc.,602,N649AW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,850,848,-2,255,903,851,-12
2015,1,10,6,WN,Southwest Airlines Co.,3347,N737JW,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,850,843,-7,345,1005,953,-12
2015,1,10,6,WN,Southwest Airlines Co.,4159,N411WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,855,853,-2,255,1100,1054,-6
2015,1,10,6,WN,Southwest Airlines Co.,3808,N656SW,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,900,855,-5,365,1115,1103,-12
2015,1,10,6,WN,Southwest Airlines Co.,4100,N523SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,905,904,-1,255,910,900,-10
2015,1,10,6,US,US Airways Inc.,443,N763US,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,930,923,-7,601,1212,1202,-10
2015,1,10,6,WN,Southwest Airlines Co.,4397,N923WN,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,935,935,0,601,1215,1213,-2
2015,1,10,6,WN,Southwest Airlines Co.,4100,N523SW,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,945,937,-8,345,1105,1052,-13
2015,1,10,6,OO,Skywest Airlines Inc.,2720,N468CA,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,945,938,-7,160,1046,1046,0
2015,1,10,6,OO,Skywest Airlines Inc.,2695,N885AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,948,943,-5,119,1041,1035,-6
2015,1,10,6,US,US Airways Inc.,745,N199UW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1000,954,-6,255,1206,1157,-9
2015,1,10,6,WN,Southwest Airlines Co.,3908,N247WN,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1015,1010,-5,345,1125,1120,-5
2015,1,10,6,WN,Southwest Airlines Co.,2976,N252WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1025,1021,-4,255,1230,1229,-1
2015,1,10,6,US,US Airways Inc.,531,N837AW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,1050,1049,-1,601,1144,1134,-10
2015,1,10,6,OO,Skywest Airlines Inc.,2702,N506CA,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,1100,1054,-6,160,1200,1148,-12
2015,1,10,6,WN,Southwest Airlines Co.,3015,N240WN,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1120,1115,-5,365,1140,1126,-14
2015,1,10,6,OO,Skywest Airlines Inc.,2700,N885AS,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1130,1121,-9,119,1218,1204,-14
2015,1,10,6,OO,Skywest Airlines Inc.,2740,N468CA,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1130,1120,-10,160,1222,1215,-7
2015,1,10,6,OO,Skywest Airlines Inc.,2703,N944SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1135,1129,-6,119,1228,1230,2
2015,1,10,6,US,US Airways Inc.,1836,N582UW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1135,1129,-6,255,1151,1143,-8
2015,1,10,6,WN,Southwest Airlines Co.,3504,N411WN,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1135,1133,-2,255,1150,1143,-7
2015,1,10,6,WN,Southwest Airlines Co.,3675,N7749B,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1135,1129,-6,345,1255,1243,-12
2015,1,10,6,WN,Southwest Airlines Co.,2663,N523SW,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1140,1137,-3,345,1255,1244,-11
2015,1,10,6,US,US Airways Inc.,490,N678AW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1145,1140,-5,255,1353,1350,-3
2015,1,10,6,US,US Airways Inc.,420,N837AW,RNO,Reno/Tahoe International Airport,Reno,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1225,1218,-7,601,1506,1451,-15
2015,1,10,6,WN,Southwest Airlines Co.,3690,N411WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1230,1227,-3,255,1440,1439,-1
2015,1,10,6,WN,Southwest Airlines Co.,3417,N8326F,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1235,1230,-5,255,1250,1241,-9
2015,1,10,6,US,US Airways Inc.,1854,N582UW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1240,1236,-4,255,1449,1510,21
2015,1,10,6,WN,Southwest Airlines Co.,2544,N412WN,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,1240,1239,-1,365,1455,1450,-5
2015,1,10,6,OO,Skywest Airlines Inc.,2705,N944SW,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1255,1255,0,119,1341,1345,4
2015,1,10,6,OO,Skywest Airlines Inc.,2711,N506CA,YUM,Yuma International Airport,Yuma,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1255,1251,-4,160,1350,1333,-17
2015,1,10,6,WN,Southwest Airlines Co.,4524,N8616C,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1305,1304,-1,365,1325,1312,-13
2015,1,10,6,WN,Southwest Airlines Co.,3515,N253WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1350,1351,1,255,1600,1553,-7
2015,1,10,6,WN,Southwest Airlines Co.,2575,N931WN,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1350,1343,-7,345,1510,1455,-15
2015,1,10,6,OO,Skywest Airlines Inc.,2711,N906SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1435,1432,-3,119,1521,1529,8
2015,1,10,6,OO,Skywest Airlines Inc.,2742,N889AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,1455,1447,-8,110,1542,1540,-2
2015,1,10,6,WN,Southwest Airlines Co.,316,N420WN,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1500,1456,-4,255,1505,1503,-2
2015,1,10,6,WN,Southwest Airlines Co.,3579,N363SW,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1505,1516,11,345,1620,1618,-2
2015,1,10,6,US,US Airways Inc.,1826,N187US,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1510,1502,-8,255,1518,1508,-10
2015,1,10,6,WN,Southwest Airlines Co.,3379,N275WN,TUS,Tucson International Airport,Tucson,AZ,LAS,McCarran International Airport,Las Vegas,NV,1510,1609,59,365,1525,1616,51
2015,1,10,6,WN,Southwest Airlines Co.,2814,N635SW,LAS,McCarran International Airport,Las Vegas,NV,TUS,Tucson International Airport,Tucson,AZ,1520,1526,6,365,1735,1733,-2
2015,1,10,6,WN,Southwest Airlines Co.,2721,N7724A,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1530,1527,-3,255,1535,1530,-5
2015,1,10,6,WN,Southwest Airlines Co.,3603,N929WN,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1530,1540,10,255,1740,1744,4
2015,1,10,6,OO,Skywest Airlines Inc.,2712,N906SW,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1600,1600,0,119,1645,1658,13
2015,1,10,6,OO,Skywest Airlines Inc.,2680,N907SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,FLG,Flagstaff Pulliam Airport,Flagstaff,AZ,1610,1606,-4,119,1657,1657,0
2015,1,10,6,WN,Southwest Airlines Co.,2721,N7724A,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1615,1619,4,345,1735,1730,-5
2015,1,10,6,OO,Skywest Airlines Inc.,2748,N886AS,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,TUS,Tucson International Airport,Tucson,AZ,1615,1608,-7,110,1700,1658,-2
2015,1,10,6,OO,Skywest Airlines Inc.,2714,N889AS,TUS,Tucson International Airport,Tucson,AZ,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1620,1616,-4,110,1709,1705,-4
2015,1,10,6,WN,Southwest Airlines Co.,2970,N8640D,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,RNO,Reno/Tahoe International Airport,Reno,NV,1625,1633,8,601,1710,1716,6
2015,1,10,6,US,US Airways Inc.,2027,N187US,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1635,1629,-6,255,1846,1848,2
2015,1,10,6,WN,Southwest Airlines Co.,4096,N8638A,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,LAS,McCarran International Airport,Las Vegas,NV,1640,1711,31,255,1655,1711,16
2015,1,10,6,WN,Southwest Airlines Co.,2952,N907WN,RNO,Reno/Tahoe International Airport,Reno,NV,LAS,McCarran International Airport,Las Vegas,NV,1640,1649,9,345,1755,1800,5
2015,1,10,6,WN,Southwest Airlines Co.,4231,N784SW,LAS,McCarran International Airport,Las Vegas,NV,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,1640,1637,-3,255,1850,1915,25
2015,1,10,6,WN,Southwest Airlines Co.,3555,N251WN,LAS,McCarran International Airport,Las Vegas,NV,RNO,Reno/Tahoe International Airport,Reno,NV,1740,1759,19,345,1900,1911,11
2015,1,10,6,OO,Skywest Airlines Inc.,2708,N906SW,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,YUM,Yuma International Airport,Yuma,AZ,1740,1740,0,160,1831,1830,-1
